"id","user","userID","game","gameIndex","timestamp","isodate","achieved","total","percent","common","mangled","passphrase","random","predictable","overallTendency","overallRatings","overallScores","overallGuessesLog10","overallGuesses","commonTendency","commonRatings","commonScores","commonGuessesLog10","commonGuesses","mangledTendency","mangledRatings","mangledScores","mangledGuessesLog10","mangledGuesses","passphraseTendency","passphraseRatings","passphraseScores","passphraseGuessesLog10","passphraseGuesses","randomTendency","randomRatings","randomScores","randomGuessesLog10","randomGuesses","predictableTendency","predictableRatings","predictableScores","predictableGuessesLog10","predictableGuesses"
"158","SGZYpfuqpUdM5pOQVy8SOl6qnZG3","104","-KzPI9Cdj1iqkepQYYwM","1","1511195974594","2017-11-20","1900","2400","80","4","4","7","4","5","-0.33333","2.66667","3.00000","7.1216106947508","7780959585246621.0000","0","1.5","1.5","2.8701203568395086","862.75","-0.25","1.75","2","3.8789603623048157","8182.5","-1.1428571428571428","3.5714285714285716","4.714285714285714","11.847922456223554","26677432858647676","-0.75","2.75","3.5","8.250000032572192","250007500001","0.8","3","2.2","5.5973752947175495","1069794.6"
"215","WG5Z8LVqiPQkjO8SgQD6DWj04KE2","133","-KzPI7D1TjSFJVayJLYq","1","1511195967902","2017-11-20","1775","2200","81","7","3","1","6","5","-0.13636","2.36364","2.50000","5.7126071888127","21730449273650.7730","0","1.5714285714285714","1.5714285714285714","2.7838006515203273","1036.4285714285713","0","1.6666666666666667","1.6666666666666667","3.6766830514327253","8217.666666666666","-1","4","5","10.843482515954582","69740092000","0.5","4.166666666666667","3.6666666666666665","9.278374353264983","79666690000000.83","-1","1.4","2.4","5.729395160678988","779280.8"
"237","aQDe2HAuFnSQ9TEZzVrbpKY8JB92","147","-KzPI8Csx-8mda-2pP8D","1","1511195970556","2017-11-20","2375","3600","66","6","7","11","7","5","0.02778","3.02778","3.00000","7.5683287218640","5169305368923396.0000","-0.3333333333333333","1.3333333333333333","1.6666666666666667","2.9871401045315995","1248","1.4285714285714286","3.2857142857142856","1.8571428571428572","3.646738424145977","8083.142857142857","-2","2.727272727272727","4.7272727272727275","13.013708663560756","16826817557154456","1.4285714285714286","4.714285714285714","3.2857142857142856","8.284524169348668","142857164258572.28","1","3","2","5.57347198125658","533837.6"
"135","P2ruvOa7baclgeDFs0xcOXUcNRy1","81","-Kyzkin9zM0Ij3tN6O8K","1","1510750743631","2017-11-15","2225","2700","83","4","5","1","7","10","-0.03704","2.59259","2.62963","6.2596414153576","514634333630883.1000","0","1.25","1.25","2.9336749774923554","895.5","0.8","2.8","2","3.9591928891234502","10388.4","0","5","5","16.13699395752293","13708626927841000","-0.7142857142857143","2.857142857142857","3.5714285714285716","8.610063732170405","26642864287143.715","0","2.6","2.6","6.107221377635399","3012732.1"
"258","fv7e5JE1iGer7bvzRku3fBT2s7h1","162","-KyLtURgxWfGYtqpJ971","1","1510065173930","2017-11-07","4350","4900","89","9","7","9","16","8","-0.20408","2.85714","3.06122","7.1149123557023","3617240984046182.5000","-0.4444444444444444","1.3333333333333333","1.7777777777777777","2.999257082314376","1271.5555555555557","0","1.8571428571428572","1.8571428571428572","3.473229694382756","3600.1428571428573","-0.1111111111111111","4.555555555555555","4.666666666666667","12.20358557272474","19681510792459372","-0.1875","3.5625","3.75","8.898343496009842","6950692543125.8125","-0.25","2.125","2.375","5.639877217152812","675246"
"356","tKkNei6f0AeKrUPE1P9zTDUa2Ni1","219","-KyMF8fS5yYrb2zC_qHG","1","1510071113390","2017-11-07","4200","4700","90","9","15","7","6","10","-0.12766","2.51064","2.63830","6.3961521563476","4801328554539655.0000","-0.1111111111111111","1.2222222222222223","1.3333333333333333","2.826319204251222","883.2222222222222","0.13333333333333333","2","1.8666666666666667","3.6449400219535093","9869.4","-0.14285714285714285","4.714285714285714","4.857142857142857","13.455889380212435","31950348717045700","-0.16666666666666666","4","4.166666666666667","11.000000014548869","335000170000001","-0.5","2","2.5","6.031695243199193","2388792"
"327","qFBz4kdCCvT5dy18xyyrkziJrrz2","205","-Ky7B-Vi2doHy6vWs-hp","1","1509818369738","2017-11-04","1850","2600","72","6","9","7","4","0","0.15385","2.88462","2.73077","6.2345378331721","1609804683.6923","0","1.6666666666666667","1.6666666666666667","3.5618952063369567","10160","1.1111111111111112","3.2222222222222223","2.111111111111111","5.018660125827218","282861.1111111111","-1.2857142857142858","2.4285714285714284","3.7142857142857144","7.936953041690534","264616437.42857143","0.75","4.75","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"230","ZWUUbTjQ9odC1a6ZPbW9D0IGRi23","143","-KwqJ9jhWUCspI0Bf7Tj","1","1508444777702","2017-10-19","2325","3100","75","7","10","7","7","0","-0.41935","2.54839","2.96774","6.7183486926855","2133057833.4839","-0.2857142857142857","1.7142857142857142","2","4.081653153663941","13965.285714285714","0.4","2.6","2.2","5.027231962608195","4129224.9","-1.8571428571428572","2.142857142857143","4","8.561936582489361","426200403.71428573","-0.2857142857142857","3.7142857142857144","4","9.927337384870693","9014285715.142857","NaN","NaN","NaN","NaN","NaN"
"248","cEQLfKiMVrcxw6jhvJYsTXWZ6s73","156","-KwjL-pOOVmfIooGfG77","1","1508327820721","2017-10-18","2525","4000","64","11","7","12","10","0","-1.37500","1.62500","3.00000","6.8924896078558","2528181315.5000","-0.5454545454545454","1.4545454545454546","2","3.9157984904407837","10053.818181818182","0.14285714285714285","2.142857142857143","2","4.956890534475506","117476.28571428571","-2.5","1.1666666666666667","3.6666666666666665","8.18112465324346","472159973.8333333","-2","2","4","9.975407133913327","9546040000.8","NaN","NaN","NaN","NaN","NaN"
"165","TdHvitlI1decrsnW89KziX6h4Jo1","110","-KwK6xqjWUdNmYua4doi","1","1507887718204","2017-10-13","1200","1800","67","2","5","4","7","0","-0.88889","2.33333","3.22222","7.6249611260823","3373513968.7778","-1","1","2","3.8789310416767284","8571","0","2","2","5.071145841268162","261510.2","-2","2","4","8.755274240326285","855479185","-0.8571428571428571","3.142857142857143","4","9.873516002640367","8185715715","NaN","NaN","NaN","NaN","NaN"
"166","TeLOzSYkvFa7jArE4a3gA9CwXfG3","111","-Kw7NeKxgW29KRec6nmu","1","1507674201511","2017-10-10","1925","2300","84","7","6","7","3","0","-0.65217","2.04348","2.69565","6.1832410532472","1414624781.0435","-0.5714285714285714","1.1428571428571428","1.7142857142857142","3.5367370847805835","10580.714285714286","-0.3333333333333333","1.6666666666666667","2","4.845100953487138","78263.33333333333","-1","2.7142857142857144","3.7142857142857144","8.34096841573818","362260902.28571427","-0.6666666666666666","3.3333333333333335","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"187","UVytDtt9nseJU633BIfKutjuy2j2","117","-Kv2AqlV8T2rgSFkH3m-","1","1506513217530","2017-09-27","2050","2800","74","9","7","3","9","0","-0.78571","1.96429","2.75000","6.4621839786754","2742548849.7857","-0.6666666666666666","1.1111111111111112","1.7777777777777777","3.6224397111323188","9880.888888888889","0.14285714285714285","2.142857142857143","2","5.030461461037398","167921.7142857143","-2.3333333333333335","1.3333333333333333","3.6666666666666665","8.18071509002275","335364469.3333333","-1.1111111111111112","2.888888888888889","4","9.842646500598986","8420445556.222222","NaN","NaN","NaN","NaN","NaN"
"139","PVGGTFhOy0WDSsz2NfeO5G3nWq32","85","-KuPLjVw5-6AABZXG6Ry","1","1505828207428","2017-09-19","2225","2500","89","5","3","8","9","0","-0.36000","2.96000","3.32000","7.7155235565245","3370730205.2800","-0.2","1.8","2","4.114209015703116","16849.6","-0.3333333333333333","1.6666666666666667","2","5.05403432716745","371238","-0.75","3.125","3.875","8.505965936273494","373380895.25","-0.1111111111111111","3.888888888888889","4","9.90080148476752","9031112223.11111","NaN","NaN","NaN","NaN","NaN"
"72","E3C5EyKPwObzCfFd2DciVy9wrlB2","39","-Kst9ylPJM-2riNUVemP","1","1504197731507","2017-08-31","2850","3500","82","12","5","8","10","0","-0.40000","2.62857","3.02857","6.8868183755048","2909793621.9714","-0.4166666666666667","1.5833333333333333","2","4.0010018353115155","12019.666666666666","-0.8","1.2","2","4.526330325532449","72857.2","-0.5","3.5","4","8.83387768930568","818283529.75","-0.1","3.9","4","9.97239479768225","9529600000.9","NaN","NaN","NaN","NaN","NaN"
"84","Gzk8kn8pptT3qJANLK6GmksTCS93","50","-KsEA-By5-vHQCj0jMSC","1","1503493096289","2017-08-23","3375","4000","85","7","12","12","9","0","-0.17500","2.80000","2.97500","6.8475196563699","2342364407.4500","0.42857142857142855","2.4285714285714284","2","4.227005506503998","19023","0.5","2.5","2","4.626145292629385","97718.16666666667","-0.75","3","3.75","8.23316701644355","307772542.5","-0.7777777777777778","3.2222222222222223","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"157","SEDBlNf90Ec3nVtRJqg1XRWr6Uc2","103","-KrFjovayVTe6mEGeaaa","1","1502445788240","2017-08-11","2150","2600","83","4","12","3","7","0","-0.23077","2.61538","2.84615","6.5031032568159","2490177729.3077","0","2","2","3.9675145999493155","12758.75","-0.25","1.9166666666666667","2.1666666666666665","4.750286335957942","13145238.083333334","-1.3333333333333333","2.6666666666666665","4","9.015633944176306","1046809021.3333334","0.14285714285714285","4.142857142857143","4","9.880041201913121","8778057143.714285","NaN","NaN","NaN","NaN","NaN"
"186","ULOy3OMTmMWgIB3uDux7LHMvZDf1","116","-Kr0yzMnnzvAeKKHCun4","1","1502198069844","2017-08-08","1300","1700","77","5","6","4","2","0","0.23529","3.00000","2.76471","6.2377491927649","1294236773.2941","1","3","2","4.091151067261576","13030.2","0.8333333333333334","3","2.1666666666666665","5.2358136502411945","3106363.5","-1","3","4","8.54277475979026","495830453","-1","3","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"155","RwHPSx4RzcXPaeWYQCe3yqK0KJu2","101","-KptcpE5xfzplKDRfP35","1","1500984333167","2017-07-25","2250","4000","57","11","8","7","14","0","-1.10000","1.90000","3.00000","7.0417913037257","3439021670.7250","0.18181818181818182","2.090909090909091","1.9090909090909092","4.024648833780919","14315.272727272728","0.375","2.5","2.125","4.99455434021444","1412792.125","-1.5714285714285714","2.142857142857143","3.7142857142857144","8.255537317455063","472772430.28571427","-2.7142857142857144","1.2857142857142858","4","9.97537993096679","9588571429.428572","NaN","NaN","NaN","NaN","NaN"
"207","VdRBDfLY3GezX1u6mh6LYeXdVh02","127","-KpThdiLiCGW_8RDpDsb","1","1500532610619","2017-07-20","2950","4000","74","7","12","8","13","0","-1.05000","2.00000","3.05000","7.1081147630396","2951700176.7250","0","2","2","4.18944083984952","18409.428571428572","-0.08333333333333333","2","2.0833333333333335","4.982949211423313","386585.5833333333","-1.875","2","3.875","8.285021078846588","381152395.75","-2","2","4","9.91714965190647","8847232308.461538","NaN","NaN","NaN","NaN","NaN"
"311","n6qI1X30j0ZRvJEQeyYc25HFKR93","192","-Kp-hzMlHQmmBGhPAKgq","1","1500029383706","2017-07-14","2225","4000","56","13","9","10","8","0","-1.77500","1.17500","2.95000","6.6765333605477","3204195599.5750","-0.9230769230769231","1.0769230769230769","2","4.167016211445041","17782.923076923078","-1.2222222222222223","1.1111111111111112","2.3333333333333335","5.3759490069912435","6411173462.111111","-2.7","1.2","3.9","8.582432919918583","581503164","-2.625","1.375","4","9.835281676377125","8081500000.75","NaN","NaN","NaN","NaN","NaN"
"4","0jHJy4BdBmd4oGdBOPeFsjOCDYo1","3","-Komffi9dR6Z-RT6yTJb","1","1499793895798","2017-07-11","1000","1300","77","3","1","2","7","0","-0.92308","2.38462","3.30769","7.8326878139113","5475810793.0000","-0.6666666666666666","1","1.6666666666666667","3.38127863851865","3094.3333333333335","-1","1","2","4.003977241845537","10092","-2","2","4","8.848335038313106","812755464","-0.7142857142857143","3.2857142857142856","4","9.99720833525991","9937144286.571428","NaN","NaN","NaN","NaN","NaN"
"315","nncsnhwSIif8bKdWQusgpLd16Dk1","195","-KomfDZgDqeEUp1-6NtT","1","1499793774385","2017-07-11","950","1200","80","2","3","4","3","0","-0.33333","2.83333","3.16667","7.2033806468149","1731505230.6667","0.5","2.5","2","3.7295338656205654","12119","0.3333333333333333","2.3333333333333335","2","5.0534299109576395","145149.66666666666","-1.25","2.75","4","8.64059681760877","543200770","-0.3333333333333333","3.6666666666666665","4","9.752941009076531","6201600000.333333","NaN","NaN","NaN","NaN","NaN"
"323","p55fZPLlx6fH73qHzfyOK0Mzoig2","201","-KomfFTHhS3Z3fRmjc55","1","1499793784391","2017-07-11","1300","2200","60","3","8","4","7","0","-1.63636","1.36364","3.00000","6.8556353706801","2929867283.8636","-1","1","2","3.8875832482847357","7826","-0.5","1.5","2","4.460719008775852","63504.125","-3","1","4","8.496731053274104","344134682","-2.4285714285714284","1.5714285714285714","4","9.926936018115105","9011430000.857143","NaN","NaN","NaN","NaN","NaN"
"68","CVnnmiKwJYSvXPl6fu1PNSF86y13","35","-KomfBimhcEbUNOU1ogI","1","1499793770682","2017-07-11","1450","1900","77","4","7","3","5","0","-0.21053","2.52632","2.73684","6.5163557166276","2666606193.2105","-0.75","1.25","2","4.272553422319555","19761","0.8571428571428571","2.857142857142857","2","4.711596147427441","124064.28571428571","-1","2.3333333333333335","3.3333333333333335","7.9131239648120255","221523390.66666666","-0.8","3.2","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"77","FEn2xtsCXxfK0gdwiCEpY6fcgdw1","43","-KolkbzHuxHXX_qVgRva","1","1499778366917","2017-07-11","225","300","75","1","1","1","0","0","-0.33333","2.33333","2.66667","5.7605511134490","317886021.6667","1","3","2","4.327440676242755","21254","0","2","2","3.9748339550485396","9437","-2","2","4","8.979378709055679","953627374","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"380","v9o7RFyFgmdVIQ6dqF4I3ceqda83","229","-KomfGKquJdFH2jzJzbQ","1","1499793815632","2017-07-11","1250","1600","79","6","6","1","3","0","0.25000","2.68750","2.43750","5.6943478955124","1878815957.4375","0","2","2","4.064445818630159","14794.333333333334","1","3","2","4.824518766341609","215570","-1","2","3","7.7757788182375505","59673130","-0.3333333333333333","3.6666666666666665","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"183","U1iUxx8IK2diZjxyAaSO8M6q4Xx2","113","-KomfCRP2QkrYzMtJvrI","1","1499793776955","2017-07-11","1350","2100","65","4","5","9","3","0","-1.04762","1.95238","3.00000","6.9043333596170","1615137240.9524","-1","1","2","4.086463099833888","14157.25","0.8","2.8","2","4.831595236278021","85657.6","-2.3333333333333335","1.3333333333333333","3.6666666666666665","8.276352441233545","435266348.8888889","-0.3333333333333333","3.6666666666666665","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"318","oHdyUTlo1WSM1prVVZAqilcBsvO2","198","-KofpkZnLKa-Kde3BKGQ","1","1499679097828","2017-07-10","1700","2100","81","7","5","0","9","0","-0.28571","2.47619","2.76190","6.5290053960704","3624109443.7619","0","1.7142857142857142","1.7142857142857142","3.6734469362840714","10301.285714285714","-0.8","1.2","2","4.554166509608099","43240.6","NaN","NaN","NaN","NaN","NaN","-0.2222222222222222","3.7777777777777777","4","9.847128023938813","8456223334.111111","NaN","NaN","NaN","NaN","NaN"
"352","sAgAi5zZgaNxqYyPtybNaHz2X1g1","215","-KogPZ4PM2_f9IjXwLNd","1","1499688688588","2017-07-10","475","700","68","2","0","2","3","0","-1.28571","2.00000","3.28571","7.6969904321784","3131346798.5714","-1","1","2","4.080631975392103","14175","NaN","NaN","NaN","NaN","NaN","-2.5","1","3.5","8.299867619668927","303699619","-0.6666666666666666","3.3333333333333335","4","9.705977945042166","7104000000.666667","NaN","NaN","NaN","NaN","NaN"
"99","JTNATnKbE6hwbUwxphpVxjiRwZI3","62","-KofRL83MEQOEfOElPzB","1","1499672437371","2017-07-10","3400","4000","85","12","11","11","6","0","0.15000","2.90000","2.75000","6.3511207669108","1628815514.2250","0.25","2.25","2","4.072478746297007","14270.083333333334","0.5454545454545454","2.5454545454545454","2","4.996168979258471","157841.45454545456","-0.2727272727272727","3.3636363636363638","3.6363636363636362","8.201566086251114","468246642.3636364","0","4","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"334","ruc1lwJu58N7L9n308nAHZYXcGI3","212","-KoOybz6zgEX2epM-ft5","1","1499379433213","2017-07-06","3000","3700","82","11","5","12","9","0","-0.59459","2.48649","3.08108","6.9796686233271","2520856635.8108","-0.36363636363636365","1.5454545454545454","1.9090909090909092","4.022503229814391","14428.272727272728","-0.2","1.8","2","4.395188007316355","30466.4","-1.0833333333333333","2.8333333333333335","3.9166666666666665","8.516450908612798","546614539.5","-0.4444444444444444","3.5555555555555554","4","9.980761399467715","9634667778.666666","NaN","NaN","NaN","NaN","NaN"
"87","I4yBjvj1w6aBANxlXJoBhmVULmm2","53","-KoJeOdCG-FKGGuiAieF","1","1499290245568","2017-07-05","2250","2900","78","7","5","7","10","0","-0.20690","2.93103","3.13793","7.3372264165079","3554257915.4483","-0.5714285714285714","1.4285714285714286","2","4.111424553134392","15028.285714285714","1.2","3.2","2","5.098799864941699","328681.2","-1.2857142857142858","2.5714285714285716","3.857142857142857","8.357942125949213","438818704.85714287","0.1","4.1","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"64","AwVsHYDFmYZm372ynWM7dNz1GZp2","31","-KoDIS_9nDS24UjvMNCc","1","1499183568831","2017-07-04","2050","2900","71","7","9","6","7","0","-0.27586","2.55172","2.82759","6.5702075995513","2399985156.2069","-0.8571428571428571","1","1.8571428571428572","3.7331649139990275","7529.857142857143","1.2222222222222223","3.3333333333333335","2.111111111111111","4.848274533839781","303271.6666666667","-0.6666666666666666","3","3.6666666666666665","8.493463191458243","526797895","-1.2857142857142858","2.7142857142857144","4","9.972659433669651","9490857143.714285","NaN","NaN","NaN","NaN","NaN"
"408","y8v1ZJCwBAhFj2mLjskRcGOKUc92","240","-Ko8EPA8GR2R-dS7-k0W","1","1499098679662","2017-07-03","2825","3500","81","11","8","6","10","0","-0.37143","2.48571","2.85714","6.5165214875373","2690828769.7714","-0.5454545454545454","1.4545454545454546","2","4.007290719655428","13820","0","1.875","1.875","4.2259279273917985","44896.375","-0.3333333333333333","3.5","3.8333333333333335","8.518574310485949","496414290.3333333","-0.5","3.5","4","9.907918486554408","9120001000.9","NaN","NaN","NaN","NaN","NaN"
"191","Ul2NG9MLsyPN2nSapK71WMcpmIr1","121","-Ko8EW2p72KreXBd1f44","1","1499098647361","2017-07-03","1300","1800","73","3","6","3","6","0","-0.77778","2.11111","2.88889","6.9970155257598","3024129878.9444","-0.6666666666666666","1","1.6666666666666667","3.5698534278295937","13621","0.5","2.6666666666666665","2.1666666666666665","5.238968773463847","16714154.5","-1.6666666666666667","1.6666666666666667","3.3333333333333335","8.09047587404822","311337342","-1.6666666666666667","2.3333333333333335","4","9.921913152876565","8900000000.833334","NaN","NaN","NaN","NaN","NaN"
"245","bxyjIsjyYANBiYozoe8x4MprVK53","154","-Ko8EVU3Bh14dOSGP8jw","1","1499098650799","2017-07-03","1175","1600","74","2","3","8","3","0","-0.06250","3.06250","3.12500","7.4033378864062","1485589892.5000","0.5","2.5","2","4.147695573785991","14935.5","2","4","2","5.020927175032146","376467.6666666667","-1.125","2.375","3.5","8.261903645852506","346033625.5","0.3333333333333333","4.333333333333333","4","9.666668114336654","7000003334","NaN","NaN","NaN","NaN","NaN"
"31","5UD4muJJpnYe7uLnXZCGU7mrdtS2","13","-KnnI4rcVLMMlPfZ08Dz","1","1498730485943","2017-06-29","2300","3600","64","9","9","9","9","0","-1.44444","1.52778","2.97222","6.8673824475680","2606507171.1667","-1","1","2","3.971749691338712","10595.333333333334","-0.5555555555555556","1.5555555555555556","2.111111111111111","5.182625568633889","612444.1111111111","-2.5555555555555554","1.2222222222222223","3.7777777777777777","8.315154530256102","425405644.2222222","-1.6666666666666667","2.3333333333333335","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"214","W578zvyP3FNggFcEtkIIgyahE2j2","132","-KnKP1Fm5nCc1FNO0NEq","1","1498228991256","2017-06-23","2275","3200","72","4","6","6","16","0","-0.84375","2.53125","3.37500","8.0883134152814","4942630897.2188","-1","1","2","4.31131497638119","20571.25","-0.16666666666666666","1.8333333333333333","2","4.950774313491782","134487.66666666666","-2.5","1.5","4","8.712968515257552","751883247.6666666","-0.4375","3.5625","4","9.97489452568659","9603250000.875","NaN","NaN","NaN","NaN","NaN"
"269","gagnNF8OAbac1QoUIdjxrL2QwF43","169","-Kmv0UCpmx8c_y-N5reM","1","1497786350529","2017-06-18","3225","4000","81","11","13","8","8","0","0.17500","2.90000","2.72500","6.2785342772107","1991331635.6000","0.7272727272727273","2.727272727272727","2","4.05232119017424","15501.09090909091","0.6923076923076923","2.6923076923076925","2","4.678197154577422","81951.30769230769","-0.25","3.375","3.625","8.253660145041742","550503692.25","-1","3","4","9.96499922833395","9406000000.875","NaN","NaN","NaN","NaN","NaN"
"80","G5aC7gW7OaeNom3R67RA1eI3pTz2","46","-KlLVVd626JKXwvKYxkc","1","1496099981246","2017-05-29","2250","3000","75","10","9","10","1","0","-0.60000","2.03333","2.63333","5.8202722378911","537042313.1333","-0.4","1.5","1.9","3.9340486882713734","13111.1","0","2","2","4.450853417912794","77250.88888888889","-1.3","2.5","3.8","8.520999949275934","611044302.4","-1","3","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"263","gUr84SA2mTbKDkiaIYQOhLE1zI52","166","-KkLtO41O2NkAZB07P6W","1","1495032757127","2017-05-17","2000","3100","65","7","9","7","8","0","-1.22581","1.61290","2.83871","6.6945865588956","2628709164.9032","-1","1","2","4.116145446553438","15390.285714285714","0","2","2","4.656826655396846","66514.88888888889","-2.4285714285714284","1","3.4285714285714284","8.11538932871029","212753962.57142857","-1.75","2.25","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"264","gWLf1mnmTDdhrfUrnja6LJrEZs53","167","-KkLtRQ3Qvb6e5JZwekn","1","1495032776466","2017-05-17","2525","4000","64","5","13","11","11","0","-1.17500","1.87500","3.05000","7.1158200400596","2683930321.0000","-1","1","2","4.013662844187465","12912.8","-0.3076923076923077","1.9230769230769231","2.230769230769231","5.152523008267896","77762564.3076923","-2.3636363636363638","1.1818181818181819","3.5454545454545454","8.001226049951175","240566811.8181818","-1.0909090909090908","2.909090909090909","4","9.960745611318298","9427272728.181818","NaN","NaN","NaN","NaN","NaN"
"278","immQc5MTT3UxvdSlCOKlev1Akeq1","177","-KkLtQ02jLB1Wj9ON6BZ","1","1495032770672","2017-05-17","2225","4000","56","10","7","10","13","0","-1.62500","1.50000","3.12500","7.1840976487625","2990009169.1000","-0.8","1.2","2","4.008089902813644","14962.6","0.14285714285714285","2.142857142857143","2","4.705815033384927","109769.28571428571","-2.7","1.2","3.9","8.56176953888642","463943874.2","-2.3846153846153846","1.6153846153846154","4","9.901892792292653","8843077693.153847","NaN","NaN","NaN","NaN","NaN"
"279","itqhqVWJ7JUxIbLYfwnpJ0E1X9m1","178","-KkLtRcN4YEZwXLf4l5B","1","1495032777910","2017-05-17","1675","2500","67","9","3","5","8","0","-1.16000","1.84000","3.00000","6.9012544676069","3101854109.9600","-0.4444444444444444","1.4444444444444444","1.8888888888888888","3.882069454270019","11999.555555555555","0.6666666666666666","3","2.3333333333333335","5.123110511620468","988886","-2.8","1","3.8","8.546408674548735","888655617.6","-1.625","2.375","4","9.936420211767285","9137500000.875","NaN","NaN","NaN","NaN","NaN"
"24","2bHctUKNMSeSyQKUdzguf46IHQP2","9","-KkLtU-7m9OoSNU9w5bE","1","1495032789134","2017-05-17","1900","2500","76","9","2","10","4","0","-0.88000","2.12000","3.00000","6.7947946607991","1729275812.2400","-0.7777777777777778","1.2222222222222223","2","3.958806944291866","13538.888888888889","0.5","3","2.5","6.240699815631384","50015149","-1.6","2","3.6","8.175920438991511","313174315.4","0","4","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"34","5q5OgUGLb2PFzMwlBaVhvrzkwYp1","16","-KkLtYt9Sk1xvabs2bHu","1","1495032805893","2017-05-17","1200","1800","67","4","4","5","5","0","-1.11111","1.94444","3.05556","7.0372210035917","2574412025.0556","-0.75","1.25","2","4.20048852843603","18409.5","0","2","2","4.248727471706129","36740.25","-1.8","2","3.8","8.685190896303396","707837169.6","-1.6","2.4","4","9.889431916512976","8560002000.8","NaN","NaN","NaN","NaN","NaN"
"294","jCMIFcgNxTYXiJp9NcZrULr4Spc2","180","-KkLtQg_Go7FQprniuxh","1","1495032772278","2017-05-17","1500","2200","69","7","3","7","5","0","-1.09091","1.90909","3.00000","6.7180210891928","2400153781.4545","-0.7142857142857143","1.2857142857142858","2","3.92511559860739","10538.285714285714","0.3333333333333333","2.3333333333333335","2","4.213241866731258","21111.666666666668","-2","1.7142857142857142","3.7142857142857144","8.240132738796907","400463726.28571427","-1.2","2.8","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"300","joJAMfNCrgeFFc0dfXqMSjTpQg02","182","-KkLtVmhTiRgR6rLww6Q","1","1495032792543","2017-05-17","825","1100","75","1","2","5","3","0","-0.63636","2.72727","3.36364","7.8805262047156","2954162351.9091","0","2","2","4.292167430784293","19596","1","3","2","4.835355116495979","70776.5","-1.2","2.6","3.8","8.548490448289922","587122944","-1","3","4","9.99348611554855","9853336667.333334","NaN","NaN","NaN","NaN","NaN"
"48","8zw2GkWNzkYPpsAIrWEkUccJFpA2","22","-KkM8GWlaV2v8wBtZO_7","1","1495036921487","2017-05-17","1425","1700","84","4","5","6","2","0","-0.64706","2.11765","2.76471","6.2695655506821","1367639138.0000","-0.75","1.25","2","4.204423314225941","20196","-0.2","1.8","2","4.173870670365807","45287.6","-1","2.5","3.5","8.149261292129415","541593020.3333334","-0.5","3.5","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"54","A3VL2f4R2sdYGC571M59wbTp4u23","26","-KkLtXjm4RSb7RzGdu2m","1","1495032800620","2017-05-17","2200","2900","76","4","11","7","7","0","-0.06897","2.82759","2.89655","6.6656065338957","2113760617.9655","0.25","2.25","2","3.9744552469980947","11614","0.8181818181818182","2.8181818181818183","2","4.646421063044612","85220.18181818182","-1.8571428571428572","1.8571428571428572","3.7142857142857144","8.153161597613387","432866291.14285713","0.14285714285714285","4.142857142857143","4","9.888857945456904","8324001429.285714","NaN","NaN","NaN","NaN","NaN"
"316","nud5yOc6KgOI37G0FaANs0Ptbnc2","196","-KkLthZBH_FBxhPfgkVi","1","1495032846131","2017-05-17","1450","1900","77","3","6","7","3","0","0.84211","3.73684","2.89474","6.6418869038492","1201404000.1053","0.6666666666666666","2.6666666666666665","2","4.164182496811567","18596","1.6666666666666667","3.6666666666666665","2","4.674531896162282","51632.666666666664","0.2857142857142857","3.857142857142857","3.5714285714285716","8.092755285129767","258638630.85714287","0.6666666666666666","4.666666666666667","4","9.668941769939044","7005280000.666667","NaN","NaN","NaN","NaN","NaN"
"317","o2BskcEDC8Mv6L8lRNT1b6v0q0A3","197","-KkLtRJ2CAjCUMkT8RvJ","1","1495032776036","2017-05-17","2800","4000","70","10","10","12","8","0","-0.70000","2.20000","2.90000","6.6402254688725","2095838813.5750","-1","1","2","3.9265516913131497","9920.9","0.6","2.6","2","4.842474356286166","82819.4","-2.1666666666666665","1.5","3.6666666666666665","8.159896523213424","319385427.6666667","0.25","4.25","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
